date,daily_vol
2019-01-16,27.824846290464954
2019-01-17,26.737499664403945
2019-01-18,26.935732377345918
2019-01-22,26.880498403191883
2019-01-23,26.06880453461572
2019-01-24,24.550186453548598
2019-01-25,22.222602541916665
2019-01-28,17.03573783843838
2019-01-29,17.071857661660644
2019-01-30,17.436736931777148
2019-01-31,17.441380394911445
2019-02-01,17.448115197694026
2019-02-04,14.874833756785351
2019-02-05,10.834004750414369
2019-02-06,10.886792313257434
2019-02-07,11.375790089835574
2019-02-08,11.312886919615227
2019-02-11,11.288807252141446
2019-02-12,11.793186094690498
2019-02-13,11.412281526495972
2019-02-14,11.240878407669094
2019-02-15,11.60012211625383
2019-02-19,11.502445811913278
2019-02-20,10.99156433361518
2019-02-21,9.51292279312732
2019-02-22,9.57801849215177
2019-02-25,9.594575249170818
2019-02-26,9.392901584920462
2019-02-27,8.856577912038107
2019-02-28,8.97969230475083
2019-03-01,8.02460981331811
2019-03-04,7.988486313188585
2019-03-05,8.053803891826606
2019-03-06,8.428792293561482
2019-03-07,8.790927742167005
2019-03-08,8.768564641262644
2019-03-11,9.391218022599698
2019-03-12,9.398690473677776
2019-03-13,9.552110589184014
2019-03-14,8.765521314103424
2019-03-15,8.829634075770151
2019-03-18,8.846293402776183
2019-03-19,8.181967173485937
2019-03-20,8.280609191357934
2019-03-21,8.923609815764102
2019-03-22,11.529589187130716
2019-03-25,11.311996864568234
2019-03-26,11.624628990208743
2019-03-27,11.735858255790308
2019-03-28,11.819070277141156
2019-03-29,11.926678938916796
2019-04-01,12.34890639093201
2019-04-02,12.214987567083375
2019-04-03,12.191928775382566
2019-04-04,11.739200736847522
2019-04-05,11.29281477559963
2019-04-08,11.199032197649997
2019-04-09,10.715561081156757
2019-04-10,10.768383400120994
2019-04-11,10.63723175962625
2019-04-12,10.746744808917786
2019-04-15,10.73007878237627
2019-04-16,10.673220040643844
2019-04-17,10.75747205453035
2019-04-18,10.647040504290448
2019-04-22,10.130983324238642
2019-04-23,7.018362196980243
2019-04-24,7.122893623802151
2019-04-25,6.9232308480940725
2019-04-26,6.624890646644769
2019-04-29,6.590909454089121
2019-04-30,6.45156590573183
2019-05-01,6.261171736025249
2019-05-02,6.314817165049312
2019-05-03,7.204714797131211
2019-05-06,7.404661896670328
2019-05-07,9.308688285467587
2019-05-08,9.313774412771739
2019-05-09,9.101648003081722
2019-05-10,9.056959218854942
2019-05-13,12.394051732181918
2019-05-14,12.62140363984932
2019-05-15,12.842308407447685
2019-05-16,13.23128586585603
2019-05-17,13.38665080981802
2019-05-20,13.523139791631289
2019-05-21,13.946070116559772
2019-05-22,13.547489148030403
2019-05-23,14.124106543353518
2019-05-24,14.207591301554306
2019-05-28,14.127166849726159
2019-05-29,14.159942132085204
2019-05-30,14.19060250560214
2019-05-31,14.45226863893699
2019-06-03,14.449311489064169
2019-06-04,15.963681715945155
2019-06-05,16.226193017464126
2019-06-06,15.494800284482583
2019-06-07,15.895979175753897
2019-06-10,15.953465367123265
2019-06-11,15.893938679760957
2019-06-12,13.205768141081432
2019-06-13,12.971870911938698
2019-06-14,12.904461426189059
2019-06-17,12.584481820083077
2019-06-18,12.759159399427588
2019-06-19,12.496962182066543
2019-06-20,12.486327634817266
2019-06-21,12.425275488776952
2019-06-24,11.441090574241656
2019-06-25,12.045404641771125
2019-06-26,11.644117865428937
2019-06-27,11.288939700609674
2019-06-28,11.381534809154749
2019-07-01,10.190493511111283
2019-07-02,10.004009537780398
2019-07-03,7.977530983456048
2019-07-05,7.996503926842107
2019-07-08,8.40302689820765
2019-07-09,7.945840516396066
2019-07-10,7.914910226654583
2019-07-11,7.872405446875898
2019-07-12,7.809384975527925
2019-07-15,7.7817601258327995
2019-07-16,7.799295340477966
2019-07-17,8.219983253267694
2019-07-18,7.664717720829735
2019-07-19,7.958422188600037
2019-07-22,7.435757334663459
2019-07-23,7.610936440412665
2019-07-24,7.676740169889909
2019-07-25,7.279819105719685
2019-07-26,7.492504090089063
2019-07-29,7.4995826531882
2019-07-30,7.304042599273458
2019-07-31,7.9411079864211285
2019-08-01,8.558406417552362
2019-08-02,8.423436385703969
2019-08-05,12.695069122773678
2019-08-06,13.551524269690168
2019-08-07,13.538214770050061
2019-08-08,15.123798182467313
2019-08-09,15.260606511931355
2019-08-12,15.540991550605824
2019-08-13,16.42027334072127
2019-08-14,18.808315366986
2019-08-15,18.831807708980083
2019-08-16,19.666474012491452
2019-08-19,20.05947312987062
2019-08-20,20.12360277902547
2019-08-21,20.211229231593055
2019-08-22,20.039826443859283
2019-08-23,21.48482090174367
2019-08-26,21.656524012777346
2019-08-27,21.66303588391991
2019-08-28,21.869429757449137
2019-08-29,22.22182591768736
2019-08-30,22.01914024288872
2019-09-03,21.994641786489762
2019-09-04,19.783455279500632
2019-09-05,19.816354823932716
2019-09-06,19.820683378128045
2019-09-09,18.818708574501105
2019-09-10,18.60595766554362
2019-09-11,18.136588962977612
2019-09-12,17.660844166800217
2019-09-13,14.14638281215383
2019-09-16,14.210404717530087
2019-09-17,13.485450886789119
2019-09-18,13.13118063389585
2019-09-19,12.808749779740467
2019-09-20,12.752812683639696
2019-09-23,12.737074519370667
2019-09-24,9.632384600710324
2019-09-25,9.287203685501973
2019-09-26,9.231474498692037
2019-09-27,9.418774183300153
2019-09-30,8.566629924772139
2019-10-01,9.733704010498858
2019-10-02,10.994506702713021
2019-10-03,10.651832691889298
2019-10-04,10.694379285774449
2019-10-07,10.76006304981535
2019-10-08,11.85652832577908
2019-10-09,12.300761252540497
2019-10-10,12.095331588675098
2019-10-11,12.805606218371762
2019-10-14,12.80917122049673
2019-10-15,13.251653807732888
2019-10-16,13.23298506641648
2019-10-17,13.309225493619136
2019-10-18,13.363627453203028
2019-10-21,13.508851885930262
2019-10-22,13.56005186848493
2019-10-23,13.163734376080427
2019-10-24,13.050428197112982
2019-10-25,13.048851767416227
2019-10-28,12.923794689177074
2019-10-29,12.882268649271431
2019-10-30,11.914920419876983
2019-10-31,10.21515433246123
2019-11-01,10.421446529345216
2019-11-04,9.75472421363113
2019-11-05,9.5855970411864
2019-11-06,7.348975482065607
2019-11-07,7.069539568317122
2019-11-08,6.983454517357542
2019-11-11,6.3023668534925426
2019-11-12,6.18430765308466
2019-11-13,5.626892485910986
2019-11-14,5.493068222405535
2019-11-15,5.768271877087755
2019-11-18,5.446910492380196
2019-11-19,5.211966923532948
2019-11-20,5.174259331344101
2019-11-21,5.2999981101884845
2019-11-22,5.294669952320118
2019-11-25,5.775732160341362
2019-11-26,5.637001912719341
2019-11-27,5.6572551757898895
2019-11-29,5.992968431754126
2019-12-02,6.732662019142318
2019-12-03,6.2958916385212325
2019-12-04,6.490740560829833
2019-12-05,6.464168943336921
2019-12-06,6.98127910228502
2019-12-09,7.07155486495025
2019-12-10,7.059348912754035
2019-12-11,7.040481021350853
2019-12-12,7.44294253020951
2019-12-13,7.4483324461252085
2019-12-16,7.719622480147686
2019-12-17,7.451392340764346
2019-12-18,7.450046280124811
2019-12-19,7.5079686251343345
2019-12-20,7.409747954417983
2019-12-23,7.310345916576143
2019-12-24,7.328074616159521
2019-12-26,6.988389198950036
2019-12-27,7.02673829425869
2019-12-30,7.297497944912458
2019-12-31,7.085861946157401
2020-01-02,6.4008217500569
2020-01-03,6.42931254769913
2020-01-06,6.286263837606682
2020-01-07,6.441589675848773
2020-01-08,6.039672151367284
2020-01-09,5.9963282084957195
2020-01-10,6.137177772885636
2020-01-13,6.388777303678809
2020-01-14,6.088614869081596
2020-01-15,6.056966636857223
2020-01-16,6.215679970526273
2020-01-17,6.199600484547491
2020-01-21,6.414512172254529
2020-01-22,6.373385700552063
2020-01-23,6.288640207867003
2020-01-24,7.234704464454754
2020-01-27,9.093051332088784
2020-01-28,9.546495711830683
2020-01-29,9.556129751735355
2020-01-30,9.361923726029902
2020-01-31,11.11072150906509
2020-02-03,11.123544877960516
2020-02-04,12.03979534377564
2020-02-05,12.36712654014673
2020-02-06,12.313434575779478
2020-02-07,12.504524113775847
2020-02-10,12.553630391723408
2020-02-11,12.507509651885208
2020-02-12,12.470709581896356
2020-02-13,12.477844977879856
2020-02-14,12.47634516627372
2020-02-18,12.243510214803663
2020-02-19,12.325825738667637
2020-02-20,12.30973764886976
2020-02-21,12.857050383505605
2020-02-24,17.010973011676953
2020-02-25,19.50816453293343
2020-02-26,18.99678539090237
2020-02-27,22.898390544490283
2020-02-28,22.923088255294093
2020-03-02,27.614487446845757
2020-03-03,28.2565852697031
2020-03-04,31.40577273215868
2020-03-05,32.43895123273874
2020-03-06,32.41576226757597
2020-03-09,41.19799624976926
2020-03-10,45.165897507920754
2020-03-11,47.27426317454353
2020-03-12,55.852147150812414
2020-03-13,65.41171188571663
2020-03-16,75.16635076790679
2020-03-17,78.70738132574354
2020-03-18,80.16544745165464
2020-03-19,80.53438419410682
2020-03-20,80.71167532071182
2020-03-23,80.72520493838341
2020-03-24,89.00013966375559
2020-03-25,89.30607417901652
2020-03-26,92.3341502529806
2020-03-27,92.0079610776372
2020-03-30,92.8357679355538
2020-03-31,91.37697734245755
2020-04-01,92.1276085151677
2020-04-02,91.19846693862786
2020-04-03,90.87822098916769
2020-04-06,94.55897876923164
2020-04-07,90.56150473745454
2020-04-08,89.96975886116401
2020-04-09,88.40334617499498
2020-04-13,80.9760227168018
2020-04-14,76.19165998178539
2020-04-15,63.05880281404016
2020-04-16,60.88790122843781
2020-04-17,56.45099659520635
2020-04-20,57.093331138548905
2020-04-21,56.35675197638699
2020-04-22,54.9884530929176
2020-04-23,46.5886573287533
2020-04-24,46.516183876582126
2020-04-27,42.93155110964428
2020-04-28,40.79444735009899
2020-04-29,40.78226620039645
2020-04-30,40.82867741105507
2020-05-01,38.5077226873779
2020-05-04,38.23850295024634
2020-05-05,37.396708446653406
2020-05-06,30.442498074106833
2020-05-07,30.586453206869184
2020-05-08,29.16933741695204
2020-05-11,28.714894334752454
2020-05-12,29.506554153679122
2020-05-13,28.832473935061458
2020-05-14,27.745800554678514
2020-05-15,27.75973823745459
2020-05-18,28.48797927379193
2020-05-19,28.102133838980958
2020-05-20,26.075686565994737
2020-05-21,25.5541348843587
2020-05-22,25.545329324947026
2020-05-26,25.603409998670063
2020-05-27,25.43998422051394
2020-05-28,25.47655971241012
2020-05-29,23.71511779426782
2020-06-01,23.113960356892502
2020-06-02,20.231507366185006
2020-06-03,20.538563993132485
2020-06-04,20.682754529607468
2020-06-05,21.469904857078387
2020-06-08,21.511202661775982
2020-06-09,21.653570533563236
2020-06-10,21.946419574864557
2020-06-11,29.83357125648886
2020-06-12,28.99507887397442
2020-06-15,29.005662543372424
2020-06-16,29.375435414509145
2020-06-17,27.60474013643306
2020-06-18,27.225732854929696
2020-06-19,26.8828053768203
2020-06-22,26.706012358568216
2020-06-23,26.706569926742713
2020-06-24,28.18038001880028
2020-06-25,27.982969988119528
2020-06-26,29.167484033628927
2020-06-29,29.552525886766407
2020-06-30,29.885424626864488
2020-07-01,29.788108506717887
2020-07-02,29.39764089351386
2020-07-06,29.787448069144805
2020-07-07,28.729448112207074
2020-07-08,28.424951462544286
2020-07-09,28.306929144433855
2020-07-10,28.45748640354588
2020-07-13,19.551750735317754
2020-07-14,19.495165760157015
2020-07-15,19.557703993158256
2020-07-16,18.875658533783625
2020-07-17,18.77518477789229
2020-07-20,18.914886208380914
2020-07-21,18.751667787906186
2020-07-22,18.716403930563118
2020-07-23,19.269380393255993
2020-07-24,16.83787586342168
2020-07-27,16.710719451657326
2020-07-28,14.406067473394618
2020-07-29,14.30595177371986
2020-07-30,13.8732578370042
2020-07-31,13.881631706827497
2020-08-03,14.02609005860145
2020-08-04,13.323103578070633
2020-08-05,12.652415840146833
2020-08-06,12.512440583994733
2020-08-07,12.170515545201791
2020-08-10,11.873889280433705
2020-08-11,11.436729809871284
2020-08-12,11.403034294081486
2020-08-13,10.973010912233638
2020-08-14,10.793806951025134
2020-08-17,10.824573265861268
2020-08-18,10.596715289560182
2020-08-19,10.831615391990178
2020-08-20,10.770828324692513
2020-08-21,9.751813529800419
2020-08-24,9.39743926396965
2020-08-25,9.145608211595249
2020-08-26,8.649228880079335
2020-08-27,7.875054670286325
2020-08-28,7.591028659937889
2020-08-31,7.7742697172145006
2020-09-01,7.756497665054662
2020-09-02,8.348285926344307
2020-09-03,15.321302504552234
2020-09-04,15.626916361457836
2020-09-08,18.350114251633386
2020-09-09,19.625870218464165
2020-09-10,20.20654900907126
2020-09-11,19.65599992063489
2020-09-14,20.415600677129213
2020-09-15,20.48982094914445
2020-09-16,20.4598607690277
2020-09-17,20.639365063198984
2020-09-18,20.806987832072156
2020-09-21,21.17291972194668
2020-09-22,21.470869176072004
2020-09-23,22.583695738651787
2020-09-24,22.543915543844616
2020-09-25,23.1013743497654
2020-09-28,23.974827098438038
2020-09-29,23.79124146622027
2020-09-30,23.98902053757091
2020-10-01,23.956915157256766
2020-10-02,23.505980408653436
2020-10-05,21.595800058622487
2020-10-06,21.8152070898261
2020-10-07,20.327480811256436
2020-10-08,19.421908731018146
2020-10-09,18.56199804977898
2020-10-12,18.917202768168416
2020-10-13,18.55865020296462
2020-10-14,18.72538409144119
2020-10-15,18.667854170525295
2020-10-16,18.367913858138564
2020-10-19,18.852785542831565
2020-10-20,18.127496584029434
2020-10-21,18.066145770252128
2020-10-22,15.429585510181365
2020-10-23,15.422245339249363
2020-10-26,16.456394964754548
2020-10-27,15.627715262187202
2020-10-28,19.4837920811119
2020-10-29,19.692459388608597
2020-10-30,19.939944393904383
2020-11-02,20.30865442160063
2020-11-03,20.369689023841254
2020-11-04,21.01939474561527
2020-11-05,21.44464857189315
2020-11-06,21.290878200017932
2020-11-09,21.396206172310052
2020-11-10,20.91967617091619
2020-11-11,20.98368218707095
2020-11-12,21.17566210676773
2020-11-13,21.595230813769938
2020-11-16,21.895314583992594
2020-11-17,21.13279964018016
2020-11-18,21.517739641328472
2020-11-19,21.454407040139763
2020-11-20,21.54103778474934
2020-11-23,21.631278599934834
2020-11-24,20.729831741429997
2020-11-25,20.625106846268668
2020-11-27,15.696751920445152
2020-11-30,16.08505054079715
2020-12-01,14.73136399753935
2020-12-02,14.655146618304391
2020-12-03,13.868660163260135
2020-12-04,12.972742654966938
2020-12-07,11.528975094430495
2020-12-08,11.466760036557782
2020-12-09,12.01174767117586
2020-12-10,11.957739221943196
2020-12-11,11.912572136864426
2020-12-14,11.296944381380245
2020-12-15,11.271963127867242
2020-12-16,10.695306955482797
2020-12-17,10.803702424261724
2020-12-18,10.117483512810814
2020-12-21,10.23973836540752
2020-12-22,9.975060819664142
2020-12-23,9.786457465089125
2020-12-24,8.609184555810073
2020-12-28,8.622006217812576
2020-12-29,8.788731365788735
2020-12-30,8.399636461418952
2020-12-31,7.9473872031000665
2021-01-04,9.441794556332962
2021-01-05,9.840443856452751
2021-01-06,9.586093515713202
2021-01-07,10.897316740372315
2021-01-08,10.90914844614366
2021-01-11,10.46337619184165
2021-01-12,10.486374284756323
2021-01-13,10.372734811224987
2021-01-14,10.210632929647343
2021-01-15,10.142689452211316
2021-01-19,10.430814911788948
2021-01-20,10.822613539251906
2021-01-21,10.77385965325327
2021-01-22,10.699442337430428
2021-01-25,10.684564903073904
2021-01-26,10.832269077529356
2021-01-27,14.263757550098738
2021-01-28,14.533625988307207
2021-01-29,15.847839727357126
2021-02-01,16.879187147016253
2021-02-02,17.456985868012804
2021-02-03,16.635844694514276
2021-02-04,16.771754620551743
2021-02-05,16.70092866483774
2021-02-08,16.15566693256576
2021-02-09,16.126203026007047
2021-02-10,15.923657308294434
2021-02-11,15.903163227232461
2021-02-12,15.928029090505792
2021-02-16,15.95018526600863
2021-02-17,15.574395678163528
2021-02-18,15.690587259755409
2021-02-19,15.231728848820767
2021-02-22,15.672712695127123
2021-02-23,15.669710250799113
2021-02-24,16.08728860224739
2021-02-25,18.718487300740914
2021-02-26,16.501072276794584
2021-03-01,18.257612717220148
2021-03-02,17.323974975391724
2021-03-03,17.347875943872747
2021-03-04,17.623268914818237
2021-03-05,18.71256147885689
2021-03-08,18.341468469563686
2021-03-09,19.21527770384802
2021-03-10,19.042858803236417
2021-03-11,19.709404314286083
2021-03-12,19.714484155665822
2021-03-15,19.85106273316365
2021-03-16,19.853657667039563
2021-03-17,19.88593978769922
2021-03-18,20.85418893460014
2021-03-19,20.74760887572346
2021-03-22,20.79527593950123
2021-03-23,20.947853462538802
2021-03-24,21.176422250795785
2021-03-25,20.90613521184628
2021-03-26,19.351282513156555
2021-03-29,19.40473414195615
2021-03-30,17.41392090851451
2021-03-31,17.189991280975065
2021-04-01,16.714699248027127
2021-04-05,15.540125658179175
2021-04-06,14.707591436941629
2021-04-07,14.465673000451748
2021-04-08,13.595396232401566
2021-04-09,13.549365357683682
2021-04-12,12.85655089034375
2021-04-13,12.88470217350788
2021-04-14,12.815220436028355
2021-04-15,13.01074544551536
2021-04-16,12.998907827506073
2021-04-19,11.345493898283966
2021-04-20,12.013148681840189
2021-04-21,12.42095084814358
2021-04-22,11.838071845195005
2021-04-23,11.528700041374943
2021-04-26,11.4766395132024
2021-04-27,10.639724183455073
2021-04-28,10.303609216774415
2021-04-29,10.258611116520534
2021-04-30,10.87309847651527
2021-05-03,10.175086433048062
2021-05-04,10.117576591259331
2021-05-05,10.120653950807663
2021-05-06,10.177242255542449
2021-05-07,10.386332769943333
2021-05-10,11.251299727053706
2021-05-11,11.503104787317152
2021-05-12,13.809485961903103
2021-05-13,14.298691174649477
2021-05-14,15.213262509665665
2021-05-17,15.18208965656569
2021-05-18,15.13406395559365
2021-05-19,14.858674099797698
2021-05-20,14.84646897332827
2021-05-21,14.61897319677408
2021-05-24,14.375973836787507
2021-05-25,14.31908527483508
2021-05-26,14.414591821900432
2021-05-27,14.45027159135768
2021-05-28,14.40125183475377
2021-06-01,14.111321203487606
2021-06-02,14.107182846621038
2021-06-03,13.894461634190753
2021-06-04,14.152738474090404
2021-06-07,14.088051503312968
2021-06-08,13.804649075148514
2021-06-09,13.071747726145833
2021-06-10,12.81474538802854
2021-06-11,9.382229279227762
2021-06-14,9.029293669385147
2021-06-15,7.277843053542632
2021-06-16,7.5194845836665385
2021-06-17,7.130609721755829
2021-06-18,8.448366052438704
2021-06-21,8.846451722583396
2021-06-22,8.929676235788099
2021-06-23,8.442296626629435
2021-06-24,8.554549602872072
2021-06-25,8.503874853265346
2021-06-28,8.48230461702471
2021-06-29,8.492288040804945
2021-06-30,8.493381306876476
2021-07-01,8.56152694208216
2021-07-02,8.331833506737802
2021-07-06,8.098028849788
2021-07-07,8.095622631274184
2021-07-08,8.807997206402757
2021-07-09,9.682233612756859
2021-07-12,9.637892209606761
2021-07-13,9.920393203699073
2021-07-14,9.977926183130377
2021-07-15,10.025750688701507
2021-07-16,10.266414796996989
2021-07-19,11.510982022399253
2021-07-20,12.04054371812165
2021-07-21,11.60510744715441
2021-07-22,11.5192248931948
