date,sh_volume
2003-12-23,2875119441.0
2003-12-24,1349393301.0
2003-12-26,1018445306.0
2003-12-29,2874563513.0
2003-12-30,2854334684.0
2003-12-31,3122635927.0
2004-01-02,3213291345.0
2004-01-05,4529997306.0
2004-01-06,4308224839.0
2004-01-07,4697460900.0
2004-01-08,5293303509.0
2004-01-09,4770807712.0
2004-01-12,4286809999.0
2004-01-13,4557797162.0
2004-01-14,4202375643.0
2004-01-15,4606945208.0
2004-01-16,5058902452.0
2004-01-20,4980387216.0
2004-01-21,4929565556.0
2004-01-22,4713406493.0
2004-01-23,4361591322.0
2004-01-26,3945427354.0
2004-01-27,4425628756.0
2004-01-28,4838757204.0
2004-01-29,5258864359.0
2004-01-30,4126700500.0
2004-02-02,4067243281.0
2004-02-03,3842992795.0
2004-02-04,4521470349.0
2004-02-05,4062883709.0
2004-02-06,3825733909.0
2004-02-09,3471101897.0
2004-02-10,3528945004.0
2004-02-11,4546551243.0
2004-02-12,3943919559.0
2004-02-13,3584611727.0
2004-02-17,3554673748.0
2004-02-18,3691287297.0
2004-02-19,4165426662.0
2004-02-20,3937231199.0
2004-02-23,3872871860.0
2004-02-24,4162113672.0
2004-02-25,3524203084.0
2004-02-26,3619073627.0
2004-02-27,3907591702.0
2004-03-01,3651411806.0
2004-03-02,3809115666.0
2004-03-03,3454364192.0
2004-03-04,3457794052.0
2004-03-05,3936849642.0
2004-03-08,3766612963.0
2004-03-09,4103058898.0
2004-03-10,4357970916.0
2004-03-11,4725840404.0
2004-03-12,3558647066.0
2004-03-15,3838148280.0
2004-03-16,3963834719.0
2004-03-17,3694909996.0
2004-03-18,3477140630.0
2004-03-19,3561723403.0
2004-03-22,3967538307.0
2004-03-23,3852424375.0
2004-03-24,3860476140.0
2004-03-25,4042977242.0
2004-03-26,3392984811.0
2004-03-29,3564397940.0
2004-03-30,3388345741.0
2004-03-31,3919926529.0
2004-04-01,3863440184.0
2004-04-02,4394734478.0
2004-04-05,3641691137.0
2004-04-06,3728185440.0
2004-04-07,3761229765.0
2004-04-08,3281114925.0
2004-04-12,3012553640.0
2004-04-13,3941077378.0
2004-04-14,3863488897.0
2004-04-15,4041209636.0
2004-04-16,3807018221.0
2004-04-19,3276481863.0
2004-04-20,4037030099.0
2004-04-21,4360651001.0
2004-04-22,4557654509.0
2004-04-23,3767621917.0
2004-04-26,3418491270.0
2004-04-27,3972688642.0
2004-04-28,4611499328.0
2004-04-29,5008719921.0
2004-04-30,4345679961.0
2004-05-03,4181581157.0
2004-05-04,4043477751.0
2004-05-05,3546827457.0
2004-05-06,3728100028.0
2004-05-07,3764522508.0
2004-05-10,4425519813.0
2004-05-11,3647480228.0
2004-05-12,4136188700.0
2004-05-13,3428596621.0
2004-05-14,3338327776.0
2004-05-17,3456450490.0
2004-05-18,3259493362.0
2004-05-19,3889312560.0
2004-05-20,3115453410.0
2004-05-21,3066224522.0
2004-05-24,3017663275.0
2004-05-25,3808089604.0
2004-05-26,3429113997.0
2004-05-27,3589308235.0
2004-05-28,2738088619.0
2004-06-01,3110537549.0
2004-06-02,3178070057.0
2004-06-03,3165517525.0
2004-06-04,2894720875.0
2004-06-07,3087174945.0
2004-06-08,3021403995.0
2004-06-09,3245070974.0
2004-06-10,2903923945.0
2004-06-14,2986423662.0
2004-06-15,3288037977.0
2004-06-16,2888880885.0
2004-06-17,3165455353.0
2004-06-18,3628655229.0
2004-06-21,2897263503.0
2004-06-22,3523891808.0
2004-06-23,3734103478.0
2004-06-24,3566756838.0
2004-06-25,5265295365.0
2004-06-28,3403931457.0
2004-06-29,3362316403.0
2004-06-30,3703039449.0
2004-07-01,3711241321.0
2004-07-02,2594073401.0
2004-07-06,3443295247.0
2004-07-07,3496793480.0
2004-07-08,3577213156.0
2004-07-09,2884655104.0
2004-07-12,2933471574.0
2004-07-13,3063799508.0
2004-07-14,3971262843.0
2004-07-15,3478594232.0
2004-07-16,3578317862.0
2004-07-19,3461765238.0
2004-07-20,3562177074.0
2004-07-21,4345832313.0
2004-07-22,4125506313.0
2004-07-23,3406192879.0
2004-07-26,3506608135.0
2004-07-27,3875368157.0
2004-07-28,3891269612.0
2004-07-29,3667286288.0
2004-07-30,3163703152.0
2004-08-02,3222452512.0
2004-08-03,3225550521.0
2004-08-04,3428695520.0
2004-08-05,3418224528.0
2004-08-06,3690806027.0
2004-08-09,2680380269.0
2004-08-10,3108145964.0
2004-08-11,3662040634.0
2004-08-12,3494206551.0
2004-08-13,2881212265.0
2004-08-16,2853616075.0
2004-08-17,3077494361.0
2004-08-18,3328073242.0
2004-08-19,3115525378.0
2004-08-20,2926538319.0
2004-08-23,2611227254.0
2004-08-24,2795354529.0
2004-08-25,2916436210.0
2004-08-26,2508584199.0
2004-08-27,2138393824.0
2004-08-30,2138293719.0
2004-08-31,2818892659.0
2004-09-01,2949998252.0
2004-09-02,2669559682.0
2004-09-03,2498373413.0
2004-09-07,2944612661.0
2004-09-08,3136563815.0
2004-09-09,3489977090.0
2004-09-10,3296510803.0
2004-09-13,3514745503.0
2004-09-14,3153620138.0
2004-09-15,3324995468.0
2004-09-16,2840042757.0
2004-09-17,3514343097.0
2004-09-20,3189285155.0
2004-09-21,3282870144.0
2004-09-22,3453645390.0
2004-09-23,3153410965.0
2004-09-24,3030546992.0
2004-09-27,3031403954.0
2004-09-28,3408460921.0
2004-09-29,3510760417.0
2004-09-30,3999762487.0
2004-10-01,3941754245.0
2004-10-04,3915785852.0
2004-10-05,3600171828.0
2004-10-06,3830333288.0
2004-10-07,3706264410.0
2004-10-08,3414982267.0
2004-10-11,2421366261.0
2004-10-12,3298204574.0
2004-10-13,3858585121.0
2004-10-14,3544744817.0
2004-10-15,3811811235.0
2004-10-18,3343781881.0
2004-10-19,4023769600.0
2004-10-20,3913271237.0
2004-10-21,4231484595.0
2004-10-22,3705475371.0
2004-10-25,3457361128.0
2004-10-26,4063419855.0
2004-10-27,4442281924.0
2004-10-28,4047623357.0
2004-10-29,3617216100.0
2004-11-01,3407834360.0
2004-11-02,4064641873.0
2004-11-03,4303250668.0
2004-11-04,4225547350.0
2004-11-05,4210562431.0
2004-11-08,3441495170.0
2004-11-09,3692742177.0
2004-11-10,3910936061.0
2004-11-11,3676843515.0
2004-11-12,4126976246.0
2004-11-15,3884802984.0
2004-11-16,3817605973.0
2004-11-17,4540930450.0
2004-11-18,3976906302.0
2004-11-19,4096317981.0
2004-11-22,3769031295.0
2004-11-23,4020224706.0
2004-11-24,3190620541.0
2004-11-26,1343880777.0
2004-11-29,3721478444.0
2004-11-30,4033050836.0
2004-12-01,4627658602.0
2004-12-02,4717336269.0
2004-12-03,4478976027.0
2004-12-06,3934599561.0
2004-12-07,4709792302.0
2004-12-08,4387562329.0
2004-12-09,4412956543.0
2004-12-10,3634443478.0
2004-12-13,3957924537.0
2004-12-14,4295726859.0
2004-12-15,4634544096.0
2004-12-16,4763927425.0
2004-12-17,5747808854.0
2004-12-20,3861296403.0
2004-12-21,3918923824.0
2004-12-22,3640766983.0
2004-12-23,2669792904.0
2004-12-27,2675519181.0
2004-12-28,2879780030.0
2004-12-29,2706208909.0
2004-12-30,2477011807.0
2004-12-31,2387138688.0
2005-01-03,4183418230.0
2005-01-04,4942982040.0
2005-01-05,4564753352.0
2005-01-06,4184487732.0
2005-01-07,4102419727.0
2005-01-10,4022823268.0
2005-01-11,4193256203.0
2005-01-12,4292788133.0
2005-01-13,4037172104.0
2005-01-14,3518963214.0
2005-01-18,4060836218.0
2005-01-19,4164431521.0
2005-01-20,4372779350.0
2005-01-21,4100720284.0
2005-01-24,4049468914.0
2005-01-25,4055525729.0
2005-01-26,4218624983.0
2005-01-27,4148567636.0
2005-01-28,4148659201.0
2005-01-31,3956685744.0
2005-02-01,4124625453.0
2005-02-02,4013834639.0
2005-02-03,3950314324.0
2005-02-04,4038711029.0
2005-02-07,3454585479.0
2005-02-08,3801653433.0
2005-02-09,3911035692.0
2005-02-10,4044488758.0
2005-02-11,4115070597.0
2005-02-14,3310896928.0
2005-02-15,4022553295.0
2005-02-16,3803438333.0
2005-02-17,3960432499.0
2005-02-18,3573427680.0
2005-02-22,4286002657.0
2005-02-23,3786414149.0
2005-02-24,3989732316.0
2005-02-25,3703589465.0
2005-02-28,4500815572.0
2005-03-01,4200618412.0
2005-03-02,4159210142.0
2005-03-03,4031960295.0
2005-03-04,3979902206.0
2005-03-07,3922372980.0
2005-03-08,3737519666.0
2005-03-09,4166005948.0
2005-03-10,3889730061.0
2005-03-11,3605077762.0
2005-03-14,3524276514.0
2005-03-15,3759201345.0
2005-03-16,4184584635.0
2005-03-17,3787228237.0
2005-03-18,5048339819.0
2005-03-21,3495576022.0
2005-03-22,4011936975.0
2005-03-23,4088212162.0
2005-03-24,3448167671.0
2005-03-28,3325091524.0
2005-03-29,4079672836.0
2005-03-30,3928893432.0
2005-03-31,4073708080.0
2005-04-01,4129707641.0
2005-04-04,3774213109.0
2005-04-05,3613028159.0
2005-04-06,3577949508.0
2005-04-07,3631530076.0
2005-04-08,3186675830.0
2005-04-11,2950857092.0
2005-04-12,3945652757.0
2005-04-13,3834905552.0
2005-04-14,4358323359.0
2005-04-15,5101959364.0
2005-04-18,4088940765.0
2005-04-19,4067393609.0
2005-04-20,4360634415.0
2005-04-21,4332270931.0
2005-04-22,3900568502.0
2005-04-25,3331297039.0
2005-04-26,3703229834.0
2005-04-27,3984355494.0
2005-04-28,4137029508.0
2005-04-29,4526035373.0
2005-05-02,3659132429.0
2005-05-03,4051986003.0
2005-05-04,4279049409.0
2005-05-05,3826476490.0
2005-05-06,3275463974.0
2005-05-09,3368879094.0
2005-05-10,3569614605.0
2005-05-11,3596267810.0
2005-05-12,3823291420.0
2005-05-13,4085432699.0
2005-05-16,3342593618.0
2005-05-17,3471558228.0
2005-05-18,4318712221.0
2005-05-19,3556993885.0
2005-05-20,3188549519.0
2005-05-23,3354211765.0
2005-05-24,3427124269.0
2005-05-25,3337046241.0
2005-05-26,3358180317.0
2005-05-27,2654599210.0
2005-05-31,3741393433.0
2005-06-01,3698880062.0
2005-06-02,3612636645.0
2005-06-03,3312559898.0
2005-06-06,3084134495.0
2005-06-07,3791528787.0
2005-06-08,3378528346.0
2005-06-09,3559288575.0
2005-06-10,3140675674.0
2005-06-13,3175814285.0
2005-06-14,3176489509.0
2005-06-15,3577758872.0
2005-06-16,3652594256.0
2005-06-17,4532811251.0
2005-06-20,3175762359.0
2005-06-21,3327170847.0
2005-06-22,3533216948.0
2005-06-23,4106052129.0
2005-06-24,5808500363.0
2005-06-27,3310372094.0
2005-06-28,3422934094.0
2005-06-29,3476910432.0
2005-06-30,3892635668.0
2005-07-01,2863050131.0
2005-07-05,3272027371.0
2005-07-06,3516370604.0
2005-07-07,3574926227.0
2005-07-08,3607264826.0
2005-07-11,3642892397.0
2005-07-12,3623979982.0
2005-07-13,3393190858.0
2005-07-14,3969362820.0
2005-07-15,3284048374.0
2005-07-18,2947521058.0
2005-07-19,3777312078.0
2005-07-20,4081587682.0
2005-07-21,4250198010.0
2005-07-22,3527832295.0
2005-07-25,3242489235.0
2005-07-26,3687631341.0
2005-07-27,3823119401.0
2005-07-28,3792505189.0
2005-07-29,3435503651.0
2005-08-01,3259305564.0
2005-08-02,3867195494.0
2005-08-03,3852447630.0
2005-08-04,3645644945.0
2005-08-05,3448854311.0
2005-08-08,3302560033.0
2005-08-09,3488104463.0
2005-08-10,4108155300.0
2005-08-11,3549365317.0
2005-08-12,3485331761.0
2005-08-15,2959987558.0
2005-08-16,3386211089.0
2005-08-17,3482795791.0
2005-08-18,3257973411.0
2005-08-19,2821588131.0
2005-08-22,3050797840.0
2005-08-23,3099580089.0
2005-08-24,3764871376.0
2005-08-25,2941462019.0
2005-08-26,2853256291.0
2005-08-29,2887061724.0
2005-08-30,3428548559.0
2005-08-31,4128792662.0
2005-09-01,3951152640.0
2005-09-02,2801400452.0
2005-09-06,3414849727.0
2005-09-07,3634014119.0
2005-09-08,3604235661.0
2005-09-09,3691750916.0
2005-09-12,3726834169.0
2005-09-13,3914191097.0
2005-09-14,3754004536.0
2005-09-15,3865557502.0
2005-09-16,5627766285.0
2005-09-19,3698157400.0
2005-09-20,4238316150.0
2005-09-21,4397404212.0
2005-09-22,4228674520.0
2005-09-23,3641840919.0
2005-09-26,3618340659.0
2005-09-27,3665592736.0
2005-09-28,3930134932.0
2005-09-29,4041209446.0
2005-09-30,3818047298.0
2005-10-03,3989514476.0
2005-10-04,4474970073.0
2005-10-05,4549002882.0
2005-10-06,4994030612.0
2005-10-07,3627125085.0
2005-10-10,3644346956.0
2005-10-11,4182282077.0
2005-10-12,4597605953.0
2005-10-13,4205765161.0
2005-10-14,3781838606.0
2005-10-17,3364117276.0
2005-10-18,3773810871.0
2005-10-19,4677465066.0
2005-10-20,4526956989.0
2005-10-21,4310860996.0
2005-10-24,3809141944.0
2005-10-25,3987212620.0
2005-10-26,4400789581.0
2005-10-27,4221377891.0
2005-10-28,4334856384.0
2005-10-31,4575133818.0
2005-11-01,4451048401.0
2005-11-02,4933005842.0
2005-11-03,5094581929.0
2005-11-04,3823409409.0
2005-11-07,3813006870.0
2005-11-08,3613164476.0
2005-11-09,3881627615.0
2005-11-10,4391353554.0
2005-11-11,3260613612.0
2005-11-14,3439878074.0
2005-11-15,4120665422.0
2005-11-16,3933436089.0
2005-11-17,4195063008.0
2005-11-18,4532818122.0
2005-11-21,3857051351.0
2005-11-22,4216659910.0
2005-11-23,3640623431.0
2005-11-25,1384614612.0
2005-11-28,3640704140.0
2005-11-29,4088343704.0
2005-11-30,4396399756.0
2005-12-01,4757849437.0
2005-12-02,3948038465.0
2005-12-05,4075285123.0
2005-12-06,3990140034.0
2005-12-07,3934347952.0
2005-12-08,4191725554.0
2005-12-09,3623773763.0
2005-12-12,3634341134.0
2005-12-13,4382893764.0
2005-12-14,3967526747.0
2005-12-15,4021451592.0
2005-12-16,5351329341.0
2005-12-19,4029355025.0
2005-12-20,3803431307.0
2005-12-21,3769131407.0
2005-12-22,3433852966.0
2005-12-23,2295711992.0
2005-12-27,2841662385.0
2005-12-28,2717392907.0
2005-12-29,2642602391.0
2005-12-30,2844521002.0
2006-01-03,4654432889.0
2006-01-04,4491398097.0
2006-01-05,4436018938.0
2006-01-06,4790099067.0
2006-01-09,4340140645.0
2006-01-10,4421682082.0
2006-01-11,4835321698.0
2006-01-12,4388193900.0
2006-01-13,4000756396.0
2006-01-17,3978143805.0
2006-01-18,4632164684.0
2006-01-19,4884018421.0
2006-01-20,5255728454.0
2006-01-23,4246888830.0
2006-01-24,4747219356.0
2006-01-25,4871105042.0
2006-01-26,5411701862.0
2006-01-27,5037655980.0
2006-01-30,4312496850.0
2006-01-31,5116306081.0
2006-02-01,4942263031.0
2006-02-02,4948181038.0
2006-02-03,4641561529.0
2006-02-06,3985351309.0
2006-02-07,4603998955.0
2006-02-08,4723588880.0
2006-02-09,4809400765.0
2006-02-10,4406391109.0
2006-02-13,3574447855.0
2006-02-14,4339488455.0
2006-02-15,4195012418.0
2006-02-16,4286023542.0
2006-02-17,4086152993.0
2006-02-21,3933376520.0
2006-02-22,4110531294.0
2006-02-23,3969152161.0
2006-02-24,3605111824.0
2006-02-27,3788804024.0
2006-02-28,4648105099.0
2006-03-01,4596278864.0
2006-03-02,4670944613.0
2006-03-03,4661599778.0
2006-03-06,4556124168.0
2006-03-07,4272807723.0
2006-03-08,4664267949.0
2006-03-09,4151105679.0
2006-03-10,3930231014.0
2006-03-13,3799681918.0
2006-03-14,4182600350.0
2006-03-15,4454561046.0
2006-03-16,4729460485.0
2006-03-17,5225117287.0
2006-03-20,4103769530.0
2006-03-21,4630001401.0
2006-03-22,4264774995.0
2006-03-23,4027779623.0
2006-03-24,4351470807.0
2006-03-27,3951170814.0
2006-03-28,4225657983.0
2006-03-29,4646787852.0
2006-03-30,4526099046.0
2006-03-31,4282018482.0
2006-04-03,4542422262.0
2006-04-04,4321748229.0
2006-04-05,4474310844.0
2006-04-06,4562297161.0
2006-04-07,4171830579.0
2006-04-10,3878019470.0
2006-04-11,4450314658.0
2006-04-12,3547662908.0
2006-04-13,3474235001.0
2006-04-17,3650896020.0
2006-04-18,4923547360.0
2006-04-19,4726408520.0
2006-04-20,4787479202.0
2006-04-21,4839865964.0
2006-04-24,4247498437.0
2006-04-25,4791995314.0
2006-04-26,4688735017.0
2006-04-27,5563710985.0
2006-04-28,5140726662.0
2006-05-01,4630305296.0
2006-05-02,4619355738.0
2006-05-03,4727662726.0
2006-05-04,4556634412.0
2006-05-05,4418842559.0
2006-05-08,4016856395.0
2006-05-09,4179607202.0
2006-05-10,4403469623.0
2006-05-11,5102225171.0
2006-05-12,4924747260.0
2006-05-15,4639058514.0
2006-05-16,4493959552.0
2006-05-17,5333827288.0
2006-05-18,4670609265.0
2006-05-19,5667397850.0
2006-05-22,5234727160.0
2006-05-23,4882705851.0
2006-05-24,5779843827.0
2006-05-25,4495261790.0
2006-05-26,3449103803.0
2006-05-30,3937435843.0
2006-05-31,5008413318.0
2006-06-01,4635541183.0
2006-06-02,4251670627.0
2006-06-05,4149546521.0
2006-06-06,4883876791.0
2006-06-07,4641925822.0
2006-06-08,6567908210.0
2006-06-09,4072295701.0
2006-06-12,4200712018.0
2006-06-13,5788925137.0
2006-06-14,4882417038.0
2006-06-15,5121291390.0
2006-06-16,5355258346.0
2006-06-19,4002417540.0
2006-06-20,3946492086.0
2006-06-21,4363519512.0
2006-06-22,3892158463.0
2006-06-23,3663708558.0
2006-06-26,3397342355.0
2006-06-27,4185805749.0
2006-06-28,3838102848.0
2006-06-29,5004668633.0
2006-06-30,6823361661.0
2006-07-03,1902214977.0
2006-07-05,3837726034.0
2006-07-06,3782709314.0
2006-07-07,3897671755.0
2006-07-10,3544062749.0
2006-07-11,4438444197.0
2006-07-12,4105031542.0
2006-07-13,4748653292.0
2006-07-14,4367885648.0
2006-07-17,3778796735.0
2006-07-18,4626354404.0
2006-07-19,5211747843.0
2006-07-20,4656528142.0
2006-07-21,5150544786.0
2006-07-24,4367079577.0
2006-07-25,4608605066.0
2006-07-26,4884241655.0
2006-07-27,4952190890.0
2006-07-28,4395452298.0
2006-07-31,4066228096.0
2006-08-01,4266327151.0
2006-08-02,4540474060.0
2006-08-03,4708681199.0
2006-08-04,4508266966.0
2006-08-07,3578095464.0
2006-08-08,4404114198.0
2006-08-09,4800800396.0
2006-08-10,4191591991.0
2006-08-11,3488841732.0
2006-08-14,3673643088.0
2006-08-15,4159618699.0
2006-08-16,4708625534.0
2006-08-17,4431364128.0
2006-08-18,3825061475.0
2006-08-21,3192113189.0
2006-08-22,3580579086.0
2006-08-23,3470756862.0
2006-08-24,3460104890.0
2006-08-25,3023249049.0
2006-08-28,3241319412.0
2006-08-29,3814346766.0
2006-08-30,3758104207.0
2006-08-31,3849485575.0
2006-09-01,3178677686.0
2006-09-05,3906729674.0
2006-09-06,4187834763.0
2006-09-07,4227860340.0
2006-09-08,3643316125.0
2006-09-11,4346201853.0
2006-09-12,4932051403.0
2006-09-13,4601697841.0
2006-09-14,4265821679.0
2006-09-15,5791573674.0
2006-09-18,4376654326.0
2006-09-19,4552490343.0
2006-09-20,4799513085.0
2006-09-21,4668822734.0
2006-09-22,3883421430.0
2006-09-25,4648282267.0
2006-09-26,4870191276.0
2006-09-27,4875563266.0
2006-09-28,4309826224.0
2006-09-29,4173481457.0
2006-10-02,4032883399.0
2006-10-03,4727650611.0
2006-10-04,5320251670.0
2006-10-05,4836050259.0
2006-10-06,4257196498.0
2006-10-09,3539752677.0
2006-10-10,4284019091.0
2006-10-11,4653905189.0
2006-10-12,4581222478.0
2006-10-13,4497349285.0
2006-10-16,4224174723.0
2006-10-17,4743732715.0
2006-10-18,4865595011.0
2006-10-19,4692138233.0
2006-10-20,4522137774.0
2006-10-23,4383051691.0
2006-10-24,4818501499.0
2006-10-25,5127225625.0
2006-10-26,5231794288.0
2006-10-27,4755203611.0
2006-10-30,4036451344.0
2006-10-31,4791070465.0
2006-11-01,5031892811.0
2006-11-02,4700586473.0
2006-11-03,4345817711.0
2006-11-06,4490992349.0
2006-11-07,4860133774.0
2006-11-08,5083354640.0
2006-11-09,5573616636.0
2006-11-10,4135975942.0
2006-11-13,4210304024.0
2006-11-14,5051627857.0
2006-11-15,5148356713.0
2006-11-16,4964707663.0
2006-11-17,4521926707.0
2006-11-20,4339421774.0
2006-11-21,4373632495.0
2006-11-22,3907289696.0
2006-11-24,1554214143.0
2006-11-27,4729090008.0
2006-11-28,4657910632.0
2006-11-29,4731770187.0
2006-11-30,6206980227.0
2006-12-01,4878340853.0
2006-12-04,4820850791.0
2006-12-05,4855406729.0
2006-12-06,4686013143.0
2006-12-07,4877669329.0
2006-12-08,4319011776.0
2006-12-11,4199040955.0
2006-12-12,4738113435.0
2006-12-13,4461276210.0
2006-12-14,4773336409.0
2006-12-15,5798557568.0
2006-12-18,4547768196.0
2006-12-19,4755982982.0
2006-12-20,4221383588.0
2006-12-21,4108630664.0
2006-12-22,2993373973.0
2006-12-26,2365981936.0
2006-12-27,2929867561.0
2006-12-28,2816065732.0
2006-12-29,3101688451.0
2007-01-03,6027178757.0
2007-01-04,5350873319.0
2007-01-05,5146622699.0
2007-01-08,4746936448.0
2007-01-09,5336808454.0
2007-01-10,5174194028.0
2007-01-11,5393146249.0
2007-01-12,4977593287.0
2007-01-16,4881461613.0
2007-01-17,5125067872.0
2007-01-18,5431669188.0
2007-01-19,4906385708.0
2007-01-22,4686775315.0
2007-01-23,5143401228.0
2007-01-24,5134185042.0
2007-01-25,5391704212.0
2007-01-26,4760355157.0
2007-01-29,4710458285.0
2007-01-30,4563687279.0
2007-01-31,5274856447.0
2007-02-01,5213077442.0
2007-02-02,4489610435.0
2007-02-05,4429086556.0
2007-02-06,4799963786.0
2007-02-07,4873697281.0
2007-02-08,4833437383.0
2007-02-09,5153294919.0
2007-02-12,4296910555.0
2007-02-13,4513650219.0
2007-02-14,4943712287.0
2007-02-15,4520875850.0
2007-02-16,4324231870.0
2007-02-20,4600285464.0
2007-02-21,4700434629.0
2007-02-22,4710583309.0
2007-02-23,4629853239.0
2007-02-26,4754315363.0
2007-02-27,7302381202.0
2007-02-28,6586123627.0
2007-03-01,6420230374.0
2007-03-02,5711345718.0
2007-03-05,5799127494.0
2007-03-06,5513114400.0
2007-03-07,5219598545.0
2007-03-08,4983825824.0
2007-03-09,4563895112.0
2007-03-12,4367763560.0
2007-03-13,5726251173.0
2007-03-14,6016397725.0
2007-03-15,4579308813.0
2007-03-16,5483500732.0
2007-03-19,4462916788.0
2007-03-20,4559701453.0
2007-03-21,5399404102.0
2007-03-22,5153822990.0
2007-03-23,4255782135.0
2007-03-26,4589098926.0
2007-03-27,4444676875.0
2007-03-28,5125449416.0
2007-03-29,4839615648.0
2007-03-30,4943356598.0
2007-04-02,4649309619.0
2007-04-03,4965256214.0
2007-04-04,4424383384.0
2007-04-05,3934094592.0
2007-04-09,4186479964.0
2007-04-10,4411745840.0
2007-04-11,4974613798.0
2007-04-12,4752291576.0
2007-04-13,4658819166.0
2007-04-16,4679302683.0
2007-04-17,4908364827.0
2007-04-18,5059472790.0
2007-04-19,5111840029.0
2007-04-20,5509646753.0
2007-04-23,4608022215.0
2007-04-24,5509159472.0
2007-04-25,5971726186.0
2007-04-26,5698489710.0
2007-04-27,4861508600.0
2007-04-30,5285769729.0
2007-05-01,5840194180.0
2007-05-02,5409364437.0
2007-05-03,5289887808.0
2007-05-04,5031605896.0
2007-05-07,4295193478.0
2007-05-08,4820315256.0
2007-05-09,5093474135.0
2007-05-10,5332838928.0
2007-05-11,4508784713.0
2007-05-14,4845378932.0
2007-05-15,5352128713.0
2007-05-16,5046480372.0
2007-05-17,4876804125.0
2007-05-18,5028511275.0
2007-05-21,5470636085.0
2007-05-22,4869287447.0
2007-05-23,5196666418.0
2007-05-24,5496121929.0
2007-05-25,3859360056.0
2007-05-29,4329506376.0
2007-05-30,5052544965.0
2007-05-31,5813210798.0
2007-06-01,5072285426.0
2007-06-04,4695649449.0
2007-06-05,5189310131.0
2007-06-06,5101489217.0
2007-06-07,5983483014.0
2007-06-08,4961296844.0
2007-06-11,4182693578.0
2007-06-12,5206981327.0
2007-06-13,5210176262.0
2007-06-14,4793738747.0
2007-06-15,5939399052.0
2007-06-18,4269716687.0
2007-06-19,4809168203.0
2007-06-20,5294314728.0
2007-06-21,5263101965.0
2007-06-22,8201612128.0
2007-06-25,5374636977.0
2007-06-26,5564430873.0
2007-06-27,5497573815.0
2007-06-28,4993226368.0
2007-06-29,5424839145.0
2007-07-02,4580815762.0
2007-07-03,2629805520.0
2007-07-05,4309910274.0
2007-07-06,4135947378.0
2007-07-09,4628337859.0
2007-07-10,5460370308.0
2007-07-11,5117828971.0
2007-07-12,5743901537.0
2007-07-13,4578595998.0
2007-07-16,4499064224.0
2007-07-17,5242763205.0
2007-07-18,5875370110.0
2007-07-19,5504653290.0
2007-07-20,6102283236.0
2007-07-23,5211654568.0
2007-07-24,6679505911.0
2007-07-25,6812696123.0
2007-07-26,9267607447.0
2007-07-27,7502688138.0
2007-07-30,6481744678.0
2007-07-31,7286613879.0
2007-08-01,8195401901.0
2007-08-02,6860695577.0
2007-08-03,7148499994.0
2007-08-06,7827695660.0
2007-08-07,7714011548.0
2007-08-08,9125471361.0
2007-08-09,9492699973.0
2007-08-10,8590985236.0
2007-08-13,5904689589.0
2007-08-14,5806719221.0
2007-08-15,6561850514.0
2007-08-16,9772206090.0
2007-08-17,7627775104.0
2007-08-20,5000147856.0
2007-08-21,4750273773.0
2007-08-22,5162300236.0
2007-08-23,4717753353.0
2007-08-24,4181398350.0
2007-08-27,3738054307.0
2007-08-28,4719790066.0
2007-08-29,4496937487.0
2007-08-30,4306910775.0
2007-08-31,4315433673.0
2007-09-04,4683168411.0
2007-09-05,4961875536.0
2007-09-06,4652160761.0
2007-09-07,5078884341.0
2007-09-10,4618914339.0
2007-09-11,4773904792.0
2007-09-12,4811199598.0
2007-09-13,4581969453.0
2007-09-14,4193509657.0
2007-09-17,4158395542.0
2007-09-18,5790787582.0
2007-09-19,6013428602.0
2007-09-20,4814207647.0
2007-09-21,6032071509.0
2007-09-24,5030543715.0
2007-09-25,5019414264.0
2007-09-26,5250902769.0
2007-09-27,4653751627.0
2007-09-28,4894352160.0
2007-10-01,5276646997.0
2007-10-02,4827827460.0
2007-10-03,4947816730.0
2007-10-04,4420819553.0
2007-10-05,4915791843.0
2007-10-08,3539111720.0
2007-10-09,4727925240.0
2007-10-10,4929472225.0
2007-10-11,6304054121.0
2007-10-12,4647932812.0
2007-10-15,5047436626.0
2007-10-16,5241352208.0
2007-10-17,5908987031.0
2007-10-18,5200660756.0
2007-10-19,6501918633.0
2007-10-22,5334018470.0
2007-10-23,5599858820.0
2007-10-24,6640401852.0
2007-10-25,6867356103.0
2007-10-26,6080454138.0
2007-10-29,5148508048.0
2007-10-30,5315940865.0
2007-10-31,6378364915.0
2007-11-01,6770510377.0
2007-11-02,6657378812.0
2007-11-05,5887204371.0
2007-11-06,6276299818.0
2007-11-07,6789661653.0
2007-11-08,8762806688.0
2007-11-09,7429195878.0
2007-11-12,6852514333.0
2007-11-13,6731934680.0
2007-11-14,6371136065.0
2007-11-15,6166373728.0
2007-11-16,6521489036.0
2007-11-19,6209789965.0
2007-11-20,7403741266.0
2007-11-21,5999549288.0
2007-11-23,2294231509.0
2007-11-26,5574416916.0
2007-11-27,6333618980.0
2007-11-28,6901994666.0
2007-11-29,5529943057.0
2007-11-30,6830233357.0
2007-12-03,5195548896.0
2007-12-04,5259517767.0
2007-12-05,5808869067.0
2007-12-06,5436893310.0
2007-12-07,4935768774.0
2007-12-10,4689105181.0
2007-12-11,6274164859.0
