date,exchange,sh_volume
2006-02-28,NASDAQ,2338962868.0
2006-03-01,NASDAQ,2317643670.0
2006-03-02,NASDAQ,2157088985.0
2006-03-03,NASDAQ,2472499631.0
2006-03-06,NASDAQ,2232006225.0
2006-03-07,NASDAQ,2116689957.0
2006-03-08,NASDAQ,2312429795.0
2006-03-09,NASDAQ,2079405192.0
2006-03-10,NASDAQ,1888460438.0
2006-03-13,NASDAQ,1855192776.0
2006-03-14,NASDAQ,2077160718.0
2006-03-15,NASDAQ,2169450841.0
2006-03-16,NASDAQ,2397136283.0
2006-03-17,NASDAQ,2705570133.0
2006-03-20,NASDAQ,1961544566.0
2006-03-21,NASDAQ,2423812113.0
2006-03-22,NASDAQ,2247972629.0
2006-03-23,NASDAQ,2012660967.0
2006-03-24,NASDAQ,1948817952.0
2006-03-27,NASDAQ,1947951108.0
2006-03-28,NASDAQ,1991835533.0
2006-03-29,NASDAQ,2371913115.0
2006-03-30,NASDAQ,2198387238.0
2006-03-31,NASDAQ,2068762907.0
2006-04-03,NASDAQ,2125942090.0
2006-04-04,NASDAQ,2159407607.0
2006-04-05,NASDAQ,2058319505.0
2006-04-06,NASDAQ,2250116418.0
2006-04-07,NASDAQ,2096718356.0
2006-04-10,NASDAQ,1967493000.0
2006-04-11,NASDAQ,2143487804.0
2006-04-12,NASDAQ,1666442688.0
2006-04-13,NASDAQ,1683496324.0
2006-04-17,NASDAQ,1905352851.0
2006-04-18,NASDAQ,2394768527.0
2006-04-19,NASDAQ,2314198357.0
2006-04-20,NASDAQ,2336450422.0
2006-04-21,NASDAQ,2414281489.0
2006-04-24,NASDAQ,2149516478.0
2006-04-25,NASDAQ,2379557309.0
2006-04-26,NASDAQ,2244502537.0
2006-04-27,NASDAQ,2702580596.0
2006-04-28,NASDAQ,2656279174.0
2006-05-01,NASDAQ,2180558078.0
2006-05-02,NASDAQ,2215264058.0
2006-05-03,NASDAQ,2306238383.0
2006-05-04,NASDAQ,2222815681.0
2006-05-05,NASDAQ,2130411539.0
2006-05-08,NASDAQ,1875877966.0
2006-05-09,NASDAQ,2024052447.0
2006-05-10,NASDAQ,2145970897.0
2006-05-11,NASDAQ,2571588509.0
2006-05-12,NASDAQ,2423289517.0
2006-05-15,NASDAQ,2163575318.0
2006-05-16,NASDAQ,2193030946.0
2006-05-17,NASDAQ,2536967242.0
2006-05-18,NASDAQ,2174042500.0
2006-05-19,NASDAQ,2707039273.0
2006-05-22,NASDAQ,2444843182.0
2006-05-23,NASDAQ,2309977757.0
2006-05-24,NASDAQ,2838071813.0
2006-05-25,NASDAQ,2112100816.0
2006-05-26,NASDAQ,1643152624.0
2006-05-30,NASDAQ,1844380428.0
2006-05-31,NASDAQ,2390261142.0
2006-06-01,NASDAQ,2200378620.0
2006-06-02,NASDAQ,2046592993.0
2006-06-05,NASDAQ,1934036322.0
2006-06-06,NASDAQ,2284025096.0
2006-06-07,NASDAQ,2116475494.0
2006-06-08,NASDAQ,3045872898.0
2006-06-09,NASDAQ,1881467046.0
2006-06-12,NASDAQ,1998336954.0
2006-06-13,NASDAQ,2665910187.0
2006-06-14,NASDAQ,2253961670.0
2006-06-15,NASDAQ,2369839064.0
2006-06-16,NASDAQ,2519417735.0
2006-06-19,NASDAQ,1803437688.0
2006-06-20,NASDAQ,1696755721.0
2006-06-21,NASDAQ,1957716330.0
2006-06-22,NASDAQ,1748063347.0
2006-06-23,NASDAQ,1626728646.0
2006-06-26,NASDAQ,1507025437.0
2006-06-27,NASDAQ,1952320372.0
2006-06-28,NASDAQ,1762718983.0
2006-06-29,NASDAQ,2319941771.0
2006-06-30,NASDAQ,3544165378.0
2006-07-03,NASDAQ,804515061.0
2006-07-05,NASDAQ,1718520105.0
2006-07-06,NASDAQ,1735970300.0
2006-07-07,NASDAQ,1854951392.0
2006-07-10,NASDAQ,1683650944.0
2006-07-11,NASDAQ,2140454867.0
2006-07-12,NASDAQ,1940343626.0
2006-07-13,NASDAQ,2183141114.0
2006-07-14,NASDAQ,1926837843.0
2006-07-17,NASDAQ,1650951211.0
2006-07-18,NASDAQ,2156760742.0
2006-07-19,NASDAQ,2501098116.0
2006-07-20,NASDAQ,2222703517.0
2006-07-21,NASDAQ,2489180963.0
2006-07-24,NASDAQ,2063877036.0
2006-07-25,NASDAQ,2075850115.0
2006-07-26,NASDAQ,2230451093.0
2006-07-27,NASDAQ,2276096733.0
2006-07-28,NASDAQ,2023007474.0
2006-07-31,NASDAQ,1825697218.0
2006-08-01,NASDAQ,1900653418.0
2006-08-02,NASDAQ,1926774229.0
2006-08-03,NASDAQ,1986461624.0
2006-08-04,NASDAQ,2030371661.0
2006-08-07,NASDAQ,1589434759.0
2006-08-08,NASDAQ,2034378931.0
2006-08-09,NASDAQ,2231957879.0
2006-08-10,NASDAQ,1883335468.0
2006-08-11,NASDAQ,1588049646.0
2006-08-14,NASDAQ,1642857265.0
2006-08-15,NASDAQ,1921921960.0
2006-08-16,NASDAQ,2268271051.0
2006-08-17,NASDAQ,2106277408.0
2006-08-18,NASDAQ,1853380340.0
2006-08-21,NASDAQ,1431890976.0
2006-08-22,NASDAQ,1711512827.0
2006-08-23,NASDAQ,1608593110.0
2006-08-24,NASDAQ,1517684982.0
2006-08-25,NASDAQ,1412825868.0
2006-08-28,NASDAQ,1513745858.0
2006-08-29,NASDAQ,1768026318.0
2006-08-30,NASDAQ,1788770161.0
2006-08-31,NASDAQ,1789054053.0
2006-09-01,NASDAQ,1436348587.0
2006-09-05,NASDAQ,1889558223.0
2006-09-06,NASDAQ,1953755827.0
2006-09-07,NASDAQ,1951965747.0
2006-09-08,NASDAQ,1585041263.0
2006-09-11,NASDAQ,1845740587.0
2006-09-12,NASDAQ,2143318503.0
2006-09-13,NASDAQ,2018741273.0
2006-09-14,NASDAQ,1927222341.0
2006-09-15,NASDAQ,2611902687.0
2006-09-18,NASDAQ,2046654013.0
2006-09-19,NASDAQ,2161425405.0
2006-09-20,NASDAQ,2133103476.0
2006-09-21,NASDAQ,2108239465.0
2006-09-22,NASDAQ,1752417515.0
2006-09-25,NASDAQ,2010695671.0
2006-09-26,NASDAQ,2172376800.0
2006-09-27,NASDAQ,2172678353.0
2006-09-28,NASDAQ,2005524492.0
2006-09-29,NASDAQ,1950227256.0
2006-10-02,NASDAQ,1955426795.0
2006-10-03,NASDAQ,2097224721.0
2006-10-04,NASDAQ,2337404688.0
2006-10-05,NASDAQ,2113860807.0
2006-10-06,NASDAQ,1873092805.0
2006-10-09,NASDAQ,1635995415.0
2006-10-10,NASDAQ,1920254629.0
2006-10-11,NASDAQ,2184113555.0
2006-10-12,NASDAQ,2177307121.0
2006-10-13,NASDAQ,2075826846.0
2006-10-16,NASDAQ,2017807494.0
2006-10-17,NASDAQ,2218249147.0
2006-10-18,NASDAQ,2335199504.0
2006-10-19,NASDAQ,2245657445.0
2006-10-20,NASDAQ,2066504076.0
2006-10-23,NASDAQ,2047819904.0
2006-10-24,NASDAQ,2119035126.0
2006-10-25,NASDAQ,2266176193.0
2006-10-26,NASDAQ,2453220330.0
2006-10-27,NASDAQ,2364154235.0
2006-10-30,NASDAQ,1843388424.0
2006-10-31,NASDAQ,2107726791.0
2006-11-01,NASDAQ,2242742306.0
2006-11-02,NASDAQ,2065540054.0
2006-11-03,NASDAQ,2007132066.0
2006-11-06,NASDAQ,2058559876.0
2006-11-07,NASDAQ,2213160715.0
2006-11-08,NASDAQ,2279545015.0
2006-11-09,NASDAQ,2587033062.0
2006-11-10,NASDAQ,1897317794.0
2006-11-13,NASDAQ,1928597069.0
2006-11-14,NASDAQ,2178207362.0
2006-11-15,NASDAQ,2388563151.0
2006-11-16,NASDAQ,2239514927.0
2006-11-17,NASDAQ,1889563131.0
2006-11-20,NASDAQ,1885166007.0
2006-11-21,NASDAQ,1876463381.0
2006-11-22,NASDAQ,1739311447.0
2006-11-24,NASDAQ,723959631.0
2006-11-27,NASDAQ,2142832906.0
2006-11-28,NASDAQ,2109581035.0
2006-11-29,NASDAQ,2077946622.0
2006-11-30,NASDAQ,2262987870.0
2006-12-01,NASDAQ,2296150459.0
2006-12-04,NASDAQ,2174042886.0
2006-12-05,NASDAQ,2180907600.0
2006-12-06,NASDAQ,2002952133.0
2006-12-07,NASDAQ,2119437436.0
2006-12-08,NASDAQ,1943166582.0
2006-12-11,NASDAQ,1949621800.0
2006-12-12,NASDAQ,2134133614.0
2006-12-13,NASDAQ,1996228381.0
2006-12-14,NASDAQ,2183729485.0
2006-12-15,NASDAQ,2557500358.0
2006-12-18,NASDAQ,1995599572.0
2006-12-19,NASDAQ,2076166969.0
2006-12-20,NASDAQ,1879843388.0
2006-12-21,NASDAQ,1856412703.0
2006-12-22,NASDAQ,1403775109.0
2006-12-26,NASDAQ,1115782541.0
2006-12-27,NASDAQ,1330762982.0
2006-12-28,NASDAQ,1359174630.0
2006-12-29,NASDAQ,1506426750.0
2007-01-03,NASDAQ,2683216610.0
2007-01-04,NASDAQ,2419054086.0
2007-01-05,NASDAQ,2211567482.0
2007-01-08,NASDAQ,2021658497.0
2007-01-09,NASDAQ,2316218410.0
2007-01-10,NASDAQ,2515098586.0
2007-01-11,NASDAQ,2541271233.0
2007-01-12,NASDAQ,2376850217.0
2007-01-16,NASDAQ,2378867562.0
2007-01-17,NASDAQ,2478043108.0
2007-01-18,NASDAQ,2653136238.0
2007-01-19,NASDAQ,2190829982.0
2007-01-22,NASDAQ,2117672200.0
2007-01-23,NASDAQ,2300827520.0
2007-01-24,NASDAQ,2483886736.0
2007-01-25,NASDAQ,2427353907.0
2007-01-26,NASDAQ,2210194879.0
2007-01-29,NASDAQ,2120899374.0
2007-01-30,NASDAQ,1987231785.0
2007-01-31,NASDAQ,2427958827.0
2007-02-01,NASDAQ,2403640105.0
2007-02-02,NASDAQ,2067888709.0
2007-02-05,NASDAQ,2105333592.0
2007-02-06,NASDAQ,2355681097.0
2007-02-07,NASDAQ,2312056587.0
2007-02-08,NASDAQ,2087865481.0
2007-02-09,NASDAQ,2355784650.0
2007-02-12,NASDAQ,2011089487.0
2007-02-13,NASDAQ,1991132807.0
2007-02-14,NASDAQ,2374261872.0
2007-02-15,NASDAQ,2150401054.0
2007-02-16,NASDAQ,2071959729.0
2007-02-20,NASDAQ,2351904881.0
2007-02-21,NASDAQ,2194384560.0
2007-02-22,NASDAQ,2235573760.0
2007-02-23,NASDAQ,2186075857.0
2007-02-26,NASDAQ,2111937406.0
2007-02-27,NASDAQ,3306630671.0
2007-02-28,NASDAQ,2868968314.0
2007-03-01,NASDAQ,2709207807.0
2007-03-02,NASDAQ,2654419835.0
2007-03-05,NASDAQ,2552124464.0
2007-03-06,NASDAQ,2375820483.0
2007-03-07,NASDAQ,2214025636.0
2007-03-08,NASDAQ,2165499003.0
2007-03-09,NASDAQ,2098789468.0
2007-03-12,NASDAQ,1787066412.0
2007-03-13,NASDAQ,2458701532.0
2007-03-14,NASDAQ,2504420493.0
2007-03-15,NASDAQ,1938107755.0
2007-03-16,NASDAQ,2304931386.0
2007-03-19,NASDAQ,1919828553.0
2007-03-20,NASDAQ,1915370840.0
2007-03-21,NASDAQ,2349843453.0
2007-03-22,NASDAQ,2144002532.0
2007-03-23,NASDAQ,1809983292.0
2007-03-26,NASDAQ,2008723043.0
2007-03-27,NASDAQ,1939439453.0
2007-03-28,NASDAQ,2263304230.0
2007-03-29,NASDAQ,2151849541.0
2007-03-30,NASDAQ,2347677054.0
2007-04-02,NASDAQ,2006019426.0
2007-04-03,NASDAQ,2226199605.0
2007-04-04,NASDAQ,2019736812.0
2007-04-05,NASDAQ,1828128122.0
2007-04-09,NASDAQ,2041917415.0
2007-04-10,NASDAQ,2125003730.0
2007-04-11,NASDAQ,2281542467.0
2007-04-12,NASDAQ,2177418250.0
2007-04-13,NASDAQ,2190284313.0
2007-04-16,NASDAQ,2104241624.0
2007-04-17,NASDAQ,2201846214.0
2007-04-18,NASDAQ,2386809319.0
2007-04-19,NASDAQ,2435826652.0
2007-04-20,NASDAQ,2426458580.0
2007-04-23,NASDAQ,2203524409.0
2007-04-24,NASDAQ,2730028572.0
2007-04-25,NASDAQ,2960220836.0
2007-04-26,NASDAQ,2676645396.0
2007-04-27,NASDAQ,2318729617.0
2007-04-30,NASDAQ,2362618005.0
2007-05-01,NASDAQ,2632241462.0
2007-05-02,NASDAQ,2441333797.0
2007-05-03,NASDAQ,2422430736.0
2007-05-04,NASDAQ,2447657345.0
2007-05-07,NASDAQ,1876879099.0
2007-05-08,NASDAQ,2170632328.0
2007-05-09,NASDAQ,2370306087.0
2007-05-10,NASDAQ,2527470287.0
2007-05-11,NASDAQ,1989388556.0
2007-05-14,NASDAQ,2264276598.0
2007-05-15,NASDAQ,2474067949.0
2007-05-16,NASDAQ,2326539137.0
2007-05-17,NASDAQ,2237795070.0
2007-05-18,NASDAQ,2286768411.0
2007-05-21,NASDAQ,2239717778.0
2007-05-22,NASDAQ,2195066730.0
2007-05-23,NASDAQ,2291727713.0
2007-05-24,NASDAQ,2358134461.0
2007-05-25,NASDAQ,1723696658.0
2007-05-29,NASDAQ,1917564751.0
2007-05-30,NASDAQ,2243033013.0
2007-05-31,NASDAQ,2685435494.0
2007-06-01,NASDAQ,2258520276.0
2007-06-04,NASDAQ,2120219051.0
2007-06-05,NASDAQ,2409932550.0
2007-06-06,NASDAQ,2326363742.0
2007-06-07,NASDAQ,2620108838.0
2007-06-08,NASDAQ,2185443109.0
2007-06-11,NASDAQ,1824461601.0
2007-06-12,NASDAQ,2394460261.0
2007-06-13,NASDAQ,2342947489.0
2007-06-14,NASDAQ,2164806002.0
2007-06-15,NASDAQ,2743536774.0
2007-06-18,NASDAQ,1943672844.0
2007-06-19,NASDAQ,2145331345.0
2007-06-20,NASDAQ,2242883585.0
2007-06-21,NASDAQ,2348508104.0
2007-06-22,NASDAQ,4108263171.0
2007-06-25,NASDAQ,2287452958.0
2007-06-26,NASDAQ,2359758511.0
2007-06-27,NASDAQ,2299912677.0
2007-06-28,NASDAQ,2227610931.0
2007-06-29,NASDAQ,2534234849.0
2007-07-02,NASDAQ,2086976352.0
2007-07-03,NASDAQ,1171895978.0
2007-07-05,NASDAQ,1844514711.0
2007-07-06,NASDAQ,1858940344.0
2007-07-09,NASDAQ,2054331962.0
2007-07-10,NASDAQ,2415446156.0
2007-07-11,NASDAQ,2257185909.0
2007-07-12,NASDAQ,2482276010.0
2007-07-13,NASDAQ,1974461631.0
2007-07-16,NASDAQ,1985804812.0
2007-07-17,NASDAQ,2486160585.0
2007-07-18,NASDAQ,2482911769.0
2007-07-19,NASDAQ,2453496927.0
2007-07-20,NASDAQ,2596482969.0
2007-07-23,NASDAQ,2287660789.0
2007-07-24,NASDAQ,2830276190.0
2007-07-25,NASDAQ,2793940132.0
2007-07-26,NASDAQ,3754935634.0
2007-07-27,NASDAQ,3029963067.0
2007-07-30,NASDAQ,2620260533.0
2007-07-31,NASDAQ,3044959096.0
2007-08-01,NASDAQ,3286669318.0
2007-08-02,NASDAQ,2732454008.0
2007-08-03,NASDAQ,2842098790.0
2007-08-06,NASDAQ,3072854370.0
2007-08-07,NASDAQ,3069215155.0
2007-08-08,NASDAQ,3947318221.0
2007-08-09,NASDAQ,3960782898.0
2007-08-10,NASDAQ,3515529352.0
2007-08-13,NASDAQ,2438370913.0
2007-08-14,NASDAQ,2211653534.0
2007-08-15,NASDAQ,2559989109.0
2007-08-16,NASDAQ,3671707020.0
2007-08-17,NASDAQ,2870145178.0
2007-08-20,NASDAQ,1898589448.0
2007-08-21,NASDAQ,1861008272.0
2007-08-22,NASDAQ,2028438440.0
2007-08-23,NASDAQ,1805905515.0
2007-08-24,NASDAQ,1800917281.0
2007-08-27,NASDAQ,1488202940.0
2007-08-28,NASDAQ,1825911860.0
2007-08-29,NASDAQ,1840210301.0
2007-08-30,NASDAQ,1871016710.0
2007-08-31,NASDAQ,1707876948.0
2007-09-04,NASDAQ,2047406196.0
2007-09-05,NASDAQ,2167285726.0
2007-09-06,NASDAQ,1998112914.0
2007-09-07,NASDAQ,2089746889.0
2007-09-10,NASDAQ,1951097710.0
2007-09-11,NASDAQ,1946714056.0
2007-09-12,NASDAQ,2061254920.0
2007-09-13,NASDAQ,1799254981.0
2007-09-14,NASDAQ,1692717518.0
2007-09-17,NASDAQ,1657112223.0
2007-09-18,NASDAQ,2284086229.0
2007-09-19,NASDAQ,2367903234.0
2007-09-20,NASDAQ,1997137086.0
2007-09-21,NASDAQ,2479824934.0
2007-09-24,NASDAQ,2060157053.0
2007-09-25,NASDAQ,2079236397.0
2007-09-26,NASDAQ,2238034194.0
2007-09-27,NASDAQ,1974949285.0
2007-09-28,NASDAQ,2105009321.0
2007-10-01,NASDAQ,2200934173.0
2007-10-02,NASDAQ,1979911473.0
2007-10-03,NASDAQ,2101294395.0
2007-10-04,NASDAQ,1859414946.0
2007-10-05,NASDAQ,2121257366.0
2007-10-08,NASDAQ,1633690406.0
2007-10-09,NASDAQ,2030961489.0
2007-10-10,NASDAQ,2122939970.0
2007-10-11,NASDAQ,2748342381.0
2007-10-12,NASDAQ,2073267653.0
2007-10-15,NASDAQ,2071790327.0
2007-10-16,NASDAQ,2278248558.0
2007-10-17,NASDAQ,2616583763.0
2007-10-18,NASDAQ,2280881194.0
2007-10-19,NASDAQ,2683936660.0
2007-10-22,NASDAQ,2172593809.0
2007-10-23,NASDAQ,2358796700.0
2007-10-24,NASDAQ,2823649540.0
2007-10-25,NASDAQ,2984503815.0
2007-10-26,NASDAQ,2750988064.0
2007-10-29,NASDAQ,2313810348.0
2007-10-30,NASDAQ,2327344382.0
2007-10-31,NASDAQ,2749262755.0
2007-11-01,NASDAQ,2811326612.0
2007-11-02,NASDAQ,2675097232.0
2007-11-05,NASDAQ,2342241358.0
2007-11-06,NASDAQ,2701271097.0
2007-11-07,NASDAQ,2822317815.0
2007-11-08,NASDAQ,3702396944.0
2007-11-09,NASDAQ,3178011065.0
2007-11-12,NASDAQ,2980784033.0
2007-11-13,NASDAQ,2932963950.0
2007-11-14,NASDAQ,2780392773.0
2007-11-15,NASDAQ,2545614501.0
2007-11-16,NASDAQ,2673224126.0
2007-11-19,NASDAQ,2396907198.0
2007-11-20,NASDAQ,2886999220.0
2007-11-21,NASDAQ,2295780020.0
2007-11-23,NASDAQ,878064213.0
2007-11-26,NASDAQ,2198127106.0
2007-11-27,NASDAQ,2458139173.0
2007-11-28,NASDAQ,2743706308.0
2007-11-29,NASDAQ,2377302976.0
2007-11-30,NASDAQ,2814878356.0
2007-12-03,NASDAQ,2123946271.0
2007-12-04,NASDAQ,2213339994.0
2007-12-05,NASDAQ,2496667584.0
2007-12-06,NASDAQ,2192864318.0
2007-12-07,NASDAQ,2062279733.0
2007-12-10,NASDAQ,1961656885.0
2007-12-11,NASDAQ,2591722500.0
2007-12-12,NASDAQ,2697153864.0
2007-12-13,NASDAQ,2454712473.0
2007-12-14,NASDAQ,2166250248.0
2007-12-17,NASDAQ,2119631882.0
2007-12-18,NASDAQ,2245726297.0
2007-12-19,NASDAQ,2096988906.0
2007-12-20,NASDAQ,2168551192.0
2007-12-21,NASDAQ,2937116183.0
2007-12-24,NASDAQ,833562852.0
2007-12-26,NASDAQ,1328763674.0
2007-12-27,NASDAQ,1589976687.0
2007-12-28,NASDAQ,1595902936.0
2007-12-31,NASDAQ,1680665939.0
2008-01-02,NASDAQ,2327870329.0
2008-01-03,NASDAQ,2186925186.0
2008-01-04,NASDAQ,2771310990.0
2008-01-07,NASDAQ,2880216142.0
2008-01-08,NASDAQ,2905024084.0
2008-01-09,NASDAQ,3179874729.0
2008-01-10,NASDAQ,2987123882.0
2008-01-11,NASDAQ,2602045351.0
2008-01-14,NASDAQ,2333468145.0
2008-01-15,NASDAQ,2719411197.0
2008-01-16,NASDAQ,3698425464.0
2008-01-17,NASDAQ,3121212585.0
2008-01-18,NASDAQ,3349209487.0
2008-01-22,NASDAQ,3440003344.0
2008-01-23,NASDAQ,4052451086.0
2008-01-24,NASDAQ,3382083497.0
2008-01-25,NASDAQ,2876711222.0
2008-01-28,NASDAQ,2307832028.0
2008-01-29,NASDAQ,2405403761.0
2008-01-30,NASDAQ,2886571317.0
2008-01-31,NASDAQ,3206833522.0
2008-02-01,NASDAQ,3360599364.0
2008-02-04,NASDAQ,2367823326.0
2008-02-05,NASDAQ,2729218597.0
2008-02-06,NASDAQ,2679669987.0
2008-02-07,NASDAQ,3205894139.0
2008-02-08,NASDAQ,2451821130.0
2008-02-11,NASDAQ,2264502617.0
2008-02-12,NASDAQ,2355970154.0
2008-02-13,NASDAQ,2427091394.0
2008-02-14,NASDAQ,2415852857.0
2008-02-15,NASDAQ,2204315724.0
2008-02-19,NASDAQ,2121152252.0
2008-02-20,NASDAQ,2361763356.0
2008-02-21,NASDAQ,2350227509.0
2008-02-22,NASDAQ,2361483497.0
2008-02-25,NASDAQ,2269299366.0
2008-02-26,NASDAQ,2510870824.0
2008-02-27,NASDAQ,2383231990.0
2008-02-28,NASDAQ,2286295788.0
2008-02-29,NASDAQ,2710562063.0
2008-03-03,NASDAQ,2389499469.0
2008-03-04,NASDAQ,2912305763.0
2008-03-05,NASDAQ,2476339186.0
2008-03-06,NASDAQ,2397464031.0
2008-03-07,NASDAQ,2631296670.0
2008-03-10,NASDAQ,2346636027.0
2008-03-11,NASDAQ,2810449987.0
2008-03-12,NASDAQ,2348184700.0
2008-03-13,NASDAQ,2824276789.0
2008-03-14,NASDAQ,2829402292.0
2008-03-17,NASDAQ,2696060859.0
2008-03-18,NASDAQ,2679598241.0
2008-03-19,NASDAQ,2586290192.0
2008-03-20,NASDAQ,3085180263.0
2008-03-24,NASDAQ,2537880964.0
2008-03-25,NASDAQ,2289512124.0
2008-03-26,NASDAQ,2132732229.0
2008-03-27,NASDAQ,2156276060.0
2008-03-28,NASDAQ,2004331084.0
2008-03-31,NASDAQ,2064602795.0
2008-04-01,NASDAQ,2422562395.0
2008-04-02,NASDAQ,2343463887.0
2008-04-03,NASDAQ,2186007101.0
2008-04-04,NASDAQ,2185228447.0
2008-04-07,NASDAQ,2099397340.0
2008-04-08,NASDAQ,2018196531.0
2008-04-09,NASDAQ,2137467293.0
2008-04-10,NASDAQ,2377824104.0
2008-04-11,NASDAQ,2142778808.0
2008-04-14,NASDAQ,1797021313.0
2008-04-15,NASDAQ,2097288938.0
2008-04-16,NASDAQ,2452630773.0
2008-04-17,NASDAQ,2079124346.0
2008-04-18,NASDAQ,2436974652.0
2008-04-21,NASDAQ,1807573964.0
2008-04-22,NASDAQ,2183481979.0
2008-04-23,NASDAQ,2311785394.0
2008-04-24,NASDAQ,2563213952.0
2008-04-25,NASDAQ,2179389474.0
2008-04-28,NASDAQ,1955781091.0
2008-04-29,NASDAQ,1924515849.0
2008-04-30,NASDAQ,2393141240.0
2008-05-01,NASDAQ,2585671841.0
2008-05-02,NASDAQ,2471822048.0
2008-05-05,NASDAQ,2267945902.0
2008-05-06,NASDAQ,2447774323.0
2008-05-07,NASDAQ,2458655054.0
2008-05-08,NASDAQ,2309185533.0
2008-05-09,NASDAQ,1878318287.0
2008-05-12,NASDAQ,1908232315.0
2008-05-13,NASDAQ,2103520814.0
2008-05-14,NASDAQ,2380208315.0
2008-05-15,NASDAQ,2456008873.0
2008-05-16,NASDAQ,2446763606.0
2008-05-19,NASDAQ,2462480510.0
2008-05-20,NASDAQ,2244148740.0
2008-05-21,NASDAQ,2481279148.0
2008-05-22,NASDAQ,2116781243.0
2008-05-23,NASDAQ,1929175597.0
2008-05-27,NASDAQ,1918969703.0
2008-05-28,NASDAQ,2022234461.0
2008-05-29,NASDAQ,2164417736.0
2008-05-30,NASDAQ,2423947865.0
2008-06-02,NASDAQ,2157985629.0
2008-06-03,NASDAQ,2404212176.0
2008-06-04,NASDAQ,2453827757.0
2008-06-05,NASDAQ,2387198109.0
2008-06-06,NASDAQ,2483251917.0
2008-06-09,NASDAQ,2419503027.0
2008-06-10,NASDAQ,2356460403.0
2008-06-11,NASDAQ,2459769681.0
2008-06-12,NASDAQ,2551468254.0
2008-06-13,NASDAQ,2291031839.0
2008-06-16,NASDAQ,2042504881.0
2008-06-17,NASDAQ,2029137110.0
2008-06-18,NASDAQ,2305896615.0
2008-06-19,NASDAQ,2490124660.0
2008-06-20,NASDAQ,2908566978.0
2008-06-23,NASDAQ,2122505384.0
2008-06-24,NASDAQ,2448640082.0
2008-06-25,NASDAQ,2404073720.0
2008-06-26,NASDAQ,2529062745.0
2008-06-27,NASDAQ,4609630839.0
2008-06-30,NASDAQ,2400715435.0
2008-07-01,NASDAQ,3004101923.0
2008-07-02,NASDAQ,2756512837.0
2008-07-03,NASDAQ,1610170481.0
2008-07-07,NASDAQ,2618855799.0
2008-07-08,NASDAQ,2882198945.0
2008-07-09,NASDAQ,2660013495.0
2008-07-10,NASDAQ,2666118964.0
2008-07-11,NASDAQ,2700511252.0
2008-07-14,NASDAQ,2423664818.0
2008-07-15,NASDAQ,3261263682.0
2008-07-16,NASDAQ,2924050200.0
2008-07-17,NASDAQ,3086783435.0
2008-07-18,NASDAQ,2635748628.0
2008-07-21,NASDAQ,2180113678.0
2008-07-22,NASDAQ,3107973843.0
2008-07-23,NASDAQ,3285649877.0
2008-07-24,NASDAQ,3167019059.0
2008-07-25,NASDAQ,2421326026.0
2008-07-28,NASDAQ,2270776970.0
2008-07-29,NASDAQ,2707888640.0
2008-07-30,NASDAQ,2633033132.0
2008-07-31,NASDAQ,2880541616.0
2008-08-01,NASDAQ,2540740683.0
2008-08-04,NASDAQ,2298952473.0
2008-08-05,NASDAQ,2733662713.0
2008-08-06,NASDAQ,2558419394.0
2008-08-07,NASDAQ,2599073286.0
2008-08-08,NASDAQ,2511525481.0
2008-08-11,NASDAQ,2606265971.0
2008-08-12,NASDAQ,2389322510.0
2008-08-13,NASDAQ,2333582564.0
2008-08-14,NASDAQ,2102897570.0
2008-08-15,NASDAQ,2069292861.0
2008-08-18,NASDAQ,1890571678.0
2008-08-19,NASDAQ,1998230551.0
2008-08-20,NASDAQ,2059579624.0
2008-08-21,NASDAQ,1752902476.0
2008-08-22,NASDAQ,1595774245.0
2008-08-25,NASDAQ,1640850073.0
2008-08-26,NASDAQ,1701362488.0
2008-08-27,NASDAQ,1757434408.0
2008-08-28,NASDAQ,1817722165.0
2008-08-29,NASDAQ,1791219688.0
2008-09-02,NASDAQ,2309211160.0
2008-09-03,NASDAQ,2403200687.0
2008-09-04,NASDAQ,2557366947.0
2008-09-05,NASDAQ,2488047566.0
2008-09-08,NASDAQ,2986566840.0
2008-09-09,NASDAQ,3089448036.0
2008-09-10,NASDAQ,2756038221.0
2008-09-11,NASDAQ,2847553007.0
2008-09-12,NASDAQ,2524438298.0
2008-09-15,NASDAQ,3227787415.0
2008-09-16,NASDAQ,3739133305.0
2008-09-17,NASDAQ,3660916628.0
2008-09-18,NASDAQ,4502159040.0
2008-09-19,NASDAQ,4527263728.0
2008-09-22,NASDAQ,2277905285.0
2008-09-23,NASDAQ,2283729408.0
2008-09-24,NASDAQ,2203981954.0
2008-09-25,NASDAQ,2464513695.0
2008-09-26,NASDAQ,2182978606.0
2008-09-29,NASDAQ,3174585500.0
2008-09-30,NASDAQ,2632592477.0
2008-10-01,NASDAQ,2188565124.0
2008-10-02,NASDAQ,2500392451.0
2008-10-03,NASDAQ,2826565362.0
2008-10-06,NASDAQ,3840767524.0
2008-10-07,NASDAQ,3270381722.0
2008-10-08,NASDAQ,3955751445.0
2008-10-09,NASDAQ,3345214859.0
2008-10-10,NASDAQ,4764463218.0
2008-10-13,NASDAQ,2959707840.0
2008-10-14,NASDAQ,3317568983.0
2008-10-15,NASDAQ,2891483134.0
2008-10-16,NASDAQ,3745756214.0
2008-10-17,NASDAQ,3044003106.0
